frame,leye_openness,reye_openness,confidence,face_yaw,face_pitch,nose_length,normal_vector,distance_x,distance_y,triangle_area,eye_distance,sunglasses_detected,eye_roi_width,eye_roi_height,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,nose_tip_x,nose_tip_y,nose_tip_z,nose_bridge_x,nose_bridge_y,nose_bridge_z,triangle_center_x,triangle_center_y
1,0.20010306652570903,0.1761805292444378,1,1.5,-17.5,56.82573304356271,0.6739105885965238,3,-35,2762,107.0420478129973,FALSE,80,48,0.4239135980606079,0.5044072866439819,0.013089851476252079,0.5920539498329163,0.49946099519729614,0.021056229,0.515181839,0.6101993918418884,-0.05915511,0.5100264549255371,0.4920121729373932,-0.022893738,326,257
2,0.20085739056428403,0.174348186,1,1.5,-17,55.906631469533956,0.6599243889359174,3,-34,2729,108.00462953040486,FALSE,80,48,0.4234352111816406,0.50389272,0.015150859020650387,0.5921559929847717,0.5005990266799927,0.018270272761583328,0.5132994055747986,0.6075304746627808,-0.059482504,0.5096877217292786,0.4911579191684723,-0.023240842,325,257
3,0.1984763180095609,0.1846766142235224,1,1,-17,56.07692720772909,0.6791475497770829,2,-34,2730,108.04165863221463,FALSE,80,48,0.4237109124660492,0.5042067766189575,0.015866709873080254,0.592589259,0.4996122419834137,0.017714498564600945,0.511936605,0.6079317331314087,-0.059583433,0.5088045001029968,0.4911794662475586,-0.023242224,325,257
4,0.2018293552786575,0.18710280835339382,1,1.5,-17,56.00440921556807,0.6667248282126663,3,-34,2783,109.01834707974616,FALSE,80,48,0.42340818,0.5038033723831177,0.015142996795475483,0.5926499962806702,0.4995381534099579,0.018065210431814194,0.51285851,0.6076754331588745,-0.059550222,0.509093702,0.49110761284828186,-0.02338985,325,257
5,0.2063759920444669,0.18618123,1,1,-17,55.487815536059266,0.6728937552303972,2,-34,2728,108.00462953040486,FALSE,80,48,0.4234761595726013,0.5040117502212524,0.016603995114564896,0.5925425291061401,0.5003388524055481,0.017810496,0.5114073157310486,0.6066694855690002,-0.059536438,0.5082891583442688,0.49114465713500977,-0.022893719,325,257
6,0.19953300366950916,0.19002934352177236,1,1,-17,56.15028926960725,0.6791475497770829,2,-34,2730,108.04165863221463,FALSE,80,48,0.42347002029418945,0.504328191,0.015931869,0.5923880338668823,0.49993494153022766,0.017549490556120872,0.5120851397514343,0.6077210307121277,-0.059484892,0.5084726810455322,0.49084046483039856,-0.02330832,325,257
7,0.20455518364495667,0.19328073810634272,1,1,-17,56.159917488150406,0.6728937552303972,2,-34,2728,108.00462953040486,FALSE,80,48,0.4235308766365051,0.5041120052337646,0.015568025410175323,0.5929118394851685,0.5000545978546143,0.017242379,0.512210488,0.6083014011383057,-0.059516188,0.5086216330528259,0.49139946699142456,-0.023738671,325,257
8,0.20128464667865317,0.19130885281294846,1,1,-17,55.95326843139632,0.6797128908502075,2,-34,2756,108.01851693112621,FALSE,80,48,0.42357906699180603,0.5040218234062195,0.015461695,0.5931592583656311,0.499939501,0.017176995053887367,0.5124354958534241,0.6081844568252563,-0.059414517,0.5090011954307556,0.49170511960983276,-0.023776034,325,257
9,0.20027695205582316,0.18656796880695528,1,1,-17,55.933274512155435,0.6658150493230859,2,-34,2703,108.01851693112621,FALSE,80,48,0.42368316650390625,0.5044044852256775,0.016059536,0.5931275486946106,0.5008618235588074,0.017783746123313904,0.5126819014549255,0.6080225110054016,-0.059610907,0.5091482996940613,0.49159014225006104,-0.023134686,326,257
